id,q1,q2,q3,q4,q5,q6,q7,q8,BLOCK,choiceid,ALT,SELECT,choice,ASC,big.loss,small.loss,small.gain,big.gain,state,municipal,private,cooperative,mi1,mi4,mi8,mi10,bill,STR,white,female,age,univ_degr,income,wages,self-emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,att_w_US,oper,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met
173,2,2,1,3,2,2,2,1,2,1,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,2,1,2,FALSE,1,1,0,0,0,0,0,1,0,1,0,0,0,10,17302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,17302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,3,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,1,17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,3,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,10,17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,4,1,3,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,5,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,4,2,3,FALSE,1,0,1,0,0,0,1,0,0,0,1,0,0,10,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,4,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,5,1,2,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,5,2,2,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,5,17305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,5,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,6,1,2,FALSE,1,0,1,0,0,0,0,1,0,0,0,0,1,20,17306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,6,2,2,TRUE,1,0,0,1,0,0,0,0,1,0,0,1,0,5,17306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,6,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,7,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,17307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,7,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,10,17307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,7,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,8,1,1,TRUE,1,0,1,0,0,1,0,0,0,0,0,1,0,5,17308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,8,2,1,FALSE,1,0,0,1,0,0,0,1,0,1,0,0,0,20,17308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,2,1,3,2,2,2,1,2,8,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,1,1,2,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,17401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,1,2,2,TRUE,1,0,0,0,1,0,1,0,0,0,0,1,0,1,17401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,1,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,2,1,2,FALSE,1,1,0,0,0,0,0,1,0,1,0,0,0,10,17402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,17402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,3,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,1,17403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,3,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,10,17403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,4,1,3,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,5,17404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,4,2,3,FALSE,1,0,1,0,0,0,1,0,0,0,1,0,0,10,17404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,4,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,5,1,1,TRUE,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,5,2,1,FALSE,1,0,0,0,1,1,0,0,0,1,0,0,0,5,17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,6,1,3,FALSE,1,0,1,0,0,0,0,1,0,0,0,0,1,20,17406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,6,2,3,FALSE,1,0,0,1,0,0,0,0,1,0,0,1,0,5,17406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,6,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,7,1,1,TRUE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,17407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,7,2,1,FALSE,1,0,0,1,0,0,1,0,0,0,0,1,0,10,17407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,8,1,3,FALSE,1,0,1,0,0,1,0,0,0,0,0,1,0,5,17408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,8,2,3,FALSE,1,0,0,1,0,0,0,1,0,1,0,0,0,20,17408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,2,1,3,1,3,1,3,2,8,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,1,1,1,TRUE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,17501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,1,2,1,FALSE,1,0,0,0,1,0,1,0,0,0,0,1,0,1,17501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,2,1,2,FALSE,1,1,0,0,0,0,0,1,0,1,0,0,0,10,17502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,17502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,3,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,1,17503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,3,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,10,17503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,4,1,1,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,5,17504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,4,2,1,FALSE,1,0,1,0,0,0,1,0,0,0,1,0,0,10,17504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,4,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,5,1,1,TRUE,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,5,2,1,FALSE,1,0,0,0,1,1,0,0,0,1,0,0,0,5,17505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,6,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,0,1,20,17506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,6,2,1,FALSE,1,0,0,1,0,0,0,0,1,0,0,1,0,5,17506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,6,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,7,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,17507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,7,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,10,17507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,7,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,8,1,1,TRUE,1,0,1,0,0,1,0,0,0,0,0,1,0,5,17508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,8,2,1,FALSE,1,0,0,1,0,0,0,1,0,1,0,0,0,20,17508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,2,1,1,1,1,2,1,2,8,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,1,1,2,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,17601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,1,2,2,TRUE,1,0,0,0,1,0,1,0,0,0,0,1,0,1,17601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,1,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,2,1,2,FALSE,1,1,0,0,0,0,0,1,0,1,0,0,0,10,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,3,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,1,17603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,3,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,10,17603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,4,1,2,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,5,17604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,4,2,2,TRUE,1,0,1,0,0,0,1,0,0,0,1,0,0,10,17604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,5,1,2,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,5,2,2,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,5,17605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,5,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,6,1,2,FALSE,1,0,1,0,0,0,0,1,0,0,0,0,1,20,17606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,6,2,2,TRUE,1,0,0,1,0,0,0,0,1,0,0,1,0,5,17606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,6,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,7,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,17607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,7,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,10,17607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,7,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,8,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,0,1,0,5,17608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,8,2,2,TRUE,1,0,0,1,0,0,0,1,0,1,0,0,0,20,17608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,2,1,2,2,2,2,2,2,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,1,1,2,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,1,2,2,TRUE,1,0,0,0,1,0,1,0,0,0,0,1,0,1,17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,1,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,2,1,2,FALSE,1,1,0,0,0,0,0,1,0,1,0,0,0,10,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,3,1,1,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,1,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,3,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,10,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,4,1,3,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,5,17704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,4,2,3,FALSE,1,0,1,0,0,0,1,0,0,0,1,0,0,10,17704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,4,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,5,1,2,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,5,2,2,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,5,17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,5,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,6,1,2,FALSE,1,0,1,0,0,0,0,1,0,0,0,0,1,20,17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,6,2,2,TRUE,1,0,0,1,0,0,0,0,1,0,0,1,0,5,17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,6,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,7,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,7,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,10,17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,7,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,8,1,2,FALSE,1,0,1,0,0,1,0,0,0,0,0,1,0,5,17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,8,2,2,TRUE,1,0,0,1,0,0,0,1,0,1,0,0,0,20,17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,2,1,3,2,2,2,2,2,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
